Al,Zn,Cu,Mg,Si,Zr,Mn,Ag,Li,Ca,Fe,Ti,Sn,Cr,Ge,Sc,Crack Susceptibility Level,Hardness,Observations
0.85,0.0898523618798574,0.0696006515057095,0.013287516102875,0.0021728430867922,0.0015612237558298,0.0005590153110027,9.691669838155311e-05,0.0001592556281509,0.0001123164500888,0.0021778630381676,0.0008975762024185,0.0002536826851943,0.0003533603417266,9.917572982750512e-05,0.0001030209788091,Very High,30.47,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8972941581540888,0.0574,0.0124,0.0213,0.0034382573359195,0.0019265596863232,0.0016961390324103,0.0001843019133729,0.000123089803115,6.551511722907252e-05,0.0033743698142161,0.0002149421352717,0.0002837060788692,0.0,0.0001516584861801,0.0001473024430036,Medium,30.23,Balanced composition with moderate crack susceptibility.
0.8997210280163719,0.0349208975853084,0.0164921030211606,0.0358336876509716,0.0024880723431711,0.0016109087869482,0.0007546368576313,0.0001832177283401,0.0001516157106842,0.0001468358272141,0.0043208794582679,0.0008200638718292,0.0002722117353848,0.0019621725484745,0.0001414719142322,0.0001801969440096,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8801004288875101,0.0675,0.0245,0.0168,0.0030107160929154,0.0011506819477073,0.0014876777519876,0.000149969457129,0.0001144977821181,0.0001103040825332,0.0037164092765779,0.0008434608672272,0.0002431193061301,0.0,8.784721042027295e-05,0.0001848873377433,Medium,30.29,High Zn can contribute to segregation but strengthens alloy.
0.8531456824230783,0.0763319887894315,0.0378489021484527,0.0193913490857021,0.0040135127410357,0.0011651139445047,0.0017571729344721,0.0001572650241925,0.0001403674162949,0.0001698736956657,0.0046000745673924,0.0002327072740356,0.0001778495346819,0.0005638611005974,0.0001612440931177,0.0001430352273441,High,30.36,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8907102263726986,0.0562,0.0185,0.0247,0.0031705785388303,0.0006347736975708,0.0010259403968137,0.0001705306489193,0.000119597254725,0.0001365472418626,0.0026034056670545,0.000652540226284,0.0002325388028412,0.0009,0.0001857948498515,5.75263025479961e-05,Medium,30.25,Cr enhances grain boundary strength and reduces cracking.
0.9007701707247578,0.0505,0.0105,0.0275,0.0014402076981107,0.0018469033445524,0.0017142741120873,0.0001188410774895,0.0001811107659957,0.0001850396166803,0.002938091940764,0.0009618627560548,0.00026710439171,0.0008,0.0001535484270351,0.000122845144762,Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0834640373982003,0.0594694354156113,0.0143385164923797,0.0017831645391571,0.0007802433121538,0.0007695246633053,7.863898776074653e-05,0.0001487239736446,7.450501375976303e-05,0.004447142484054,0.0002185558961091,0.000237266941269,0.0002594018937589,0.000139470061312,0.0001658228041423,Very High,30.42,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8895974718753225,0.0636,0.0136,0.0229,0.0030909313175279,0.0007613959467594,0.0008307293136052,0.0001965510431658,8.447400886964278e-05,5.2052362214102166e-05,0.0036702309540841,0.0003467445999038,0.0003310373463524,0.0006,0.0001617822114036,0.0001765990207913,Medium,30.26,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8952957509941653,0.0539,0.0222,0.0192,0.002203513239267,0.001395053676509,0.0013485979459936,0.0001307497914883,0.0001199449119409,0.0001747277499668,0.0023099894087116,0.0006612271192024,0.0002257400452734,0.0006,6.975303551543106e-05,0.0001649520819656,Medium,30.25,Cr enhances grain boundary strength and reduces cracking.
0.8999900865009062,0.0517,0.0193,0.0222,0.0017084427176281,0.0004285285690484,0.0007782882735546,0.0001335317664758,0.0001366836669041,9.970283281044756e-05,0.0025077777176996,0.000472716777276,0.0001958040679638,0.0001,0.0001431995936233,0.0001052375161092,Medium,30.24,Balanced composition with moderate crack susceptibility.
0.85,0.0894315237710031,0.0619127748121568,0.0141184091414726,0.0024970831830244,0.00080415185075,0.0015089031773376,8.174538478547918e-05,6.261914933890743e-05,8.3698609646265e-05,0.0036056815534074,0.0008064072794003,0.0004047607250419,0.0002395473066171,0.0001772707661609,7.00667217490952e-05,Very High,30.45,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8918165883572354,0.0677,0.0146,0.0182,0.0027101640734341,0.0011443822187905,0.0007796573932163,6.528396513094052e-05,0.0001328993401665,6.223980800072576e-05,0.0016892794848065,0.00017147743209,0.0003538329670201,0.0004,8.483370363520147e-05,8.93612564733953e-05,Medium,30.26,High Zn can contribute to segregation but strengthens alloy.
0.8611777122126824,0.0649469620348639,0.0469929478135482,0.0195054413531009,0.0010433506059211,0.0006844130631244,0.001708505229425,0.0001996442446103,9.62702422234226e-05,7.138348325496735e-05,0.0023672694067915,0.0004311466761718,0.0001871570217019,0.000390411590606,8.086915654841327e-05,0.0001165158654254,High,30.35,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.866595275965675,0.0647,0.03,0.029,0.0022720138998874,0.0010374896132801,0.0017931914258981,5.937894436142687e-05,8.273113018282584e-05,0.0001546749178257,0.0024818884111655,0.0006060671342901,0.0004868506461036,0.0006,7.200426710227724e-05,5.843364422764584e-05,Low,30.32,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8821563871005255,0.0579,0.0218,0.0249,0.0045093574135239,0.0009444598827422,0.001898042158265,8.749354195964319e-05,8.55399987359973e-05,9.728591519741762e-05,0.0036745728796977,0.0008402325072709,0.0002215785604962,0.0006,9.474086813511842e-05,0.0001903091734501,Medium,30.27,Cr enhances grain boundary strength and reduces cracking.
0.906069360514272,0.0512,0.0178,0.0185,0.0016465148563784,0.0005134353650965,0.0005331853272934,7.90794601905339e-05,9.763245503863828e-05,6.883246848477157e-05,0.0023464171127756,0.0003806345197767,0.0002690193713247,0.0002,0.0001494719373462,0.0001464166120219,Medium,30.22,Balanced composition with moderate crack susceptibility.
0.9038186651943968,0.0532,0.0134,0.0213,0.0027127365932692,0.0012831072790146,0.0006968673165235,0.0001250169128114,0.000149528539087,8.763186498360505e-05,0.0025355648854928,0.0001172730491407,0.0001254563637146,0.0002,7.8481299364388e-05,0.0001696707022011,Medium,30.22,Balanced composition with moderate crack susceptibility.
0.85,0.0902846887682722,0.0539934756431672,0.0159241456886204,0.0049034083178501,0.0019614234435855,0.0018064536856191,0.0001025780801429,0.0001954585449196,6.202801352181699e-05,0.0039457769424988,0.000797188178063,0.0002588060164948,0.0001185801650879,0.000131694630666,0.0001303313709646,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9002121036549207,0.0569,0.0101,0.0211,0.003491561903276,0.0019680023224959,0.0014546453743154,0.0001063203392699,7.587858154195432e-05,0.0001149157226512,0.0037866032955075,0.0001641310549887,0.0001432103016522,0.0002,6.837467929489839e-05,0.0001142527700853,Medium,30.23,Balanced composition with moderate crack susceptibility.
0.85,0.0939205959334994,0.0687230954832156,0.0157006117008936,0.0044259593647532,0.0007086781519189,0.0013680131128585,0.0001137276264302,6.745377277467439e-05,0.0001397844489826,0.0039998418815967,0.0008343522450717,0.0004653147790304,0.0001388705975083,0.0001072424748663,0.0001993132269388,Very High,30.48,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9083210259083688,0.0323643612663252,0.0176151063171747,0.0310112267612279,0.0021281382902852,0.0011617647445351,0.0016602096885299,8.650950248277958e-05,0.0001874630816798,0.0001939686530607,0.0036109844314074,0.0001083984578443,0.000248468969375,0.0010841068061149,0.0001014394494138,0.0001168276721739,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8602970684023755,0.0710770856880264,0.0314759312947079,0.0246930253561909,0.0047230293024142,0.0017890012419789,0.0017433250488239,0.0001994236510248,0.0001736707276406,0.0001763248064975,0.0018199371816632,0.0007597641664267,0.0002383509842951,0.0006661684909191,6.208712184297704e-05,0.0001058065351718,High,30.33,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8888153230580654,0.0662,0.0103,0.0247,0.0033131205639846,0.0017514343668979,0.0009896919623659,0.000119946463421,0.0001701471050605,0.0001328549206725,0.0017263908672057,0.0006934185299852,0.0001560096390213,0.0007,0.0001126092173493,0.0001190533059702,Medium,30.26,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.887986635978155,0.0549,0.0281,0.0187,0.002708431154505,0.0019389333080331,0.0013262860559137,0.0001410097587076,8.948710197770169e-05,0.0001514541601809,0.002475654558279,0.0007210044017385,0.0003671679995214,0.0001,0.000152381071815,0.0001415544511727,Medium,30.27,Balanced composition with moderate crack susceptibility.
0.8998532577904773,0.0366488528160084,0.0196990985216199,0.0321233911067827,0.0031625404864404,0.0019042927077943,0.0005779569254772,0.0001338588927419,0.0001728110344226,0.0001632700426167,0.0033051534406672,0.0004179262676518,0.0003050670903825,0.0011818249672071,0.0001864144255528,0.0001642834841566,Very Low,30.23,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.882264696925072,0.0672,0.0163,0.0231,0.0024708632122377,0.001078592790306,0.0019154238802513,5.2869344965593056e-05,7.785996080077785e-05,0.0001714886630454,0.0039644825971602,0.0001909412299095,0.0001967575313035,0.0008,0.0001128042714991,0.0001032195934484,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9134707700431108,0.0236376016879828,0.0164087474480321,0.0334566728332386,0.0036900738243081,0.0010184696349231,0.0011782985424251,8.480272704632162e-05,0.0001506639735628,0.0001003057409326,0.004054423176639,0.00045237312836,0.0001123823163677,0.001896788409906,0.0001639735487642,0.0001236529644003,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8749856048432981,0.0625,0.0295,0.022,0.0043968936419767,0.0003401114398973,0.0009098892904973,0.0001598601573587,8.915727893522721e-05,8.784678906045307e-05,0.0039234699008145,0.0003152620937943,0.0001450321561647,0.0004,0.0001881037101167,5.876869808553155e-05,Medium,30.3,High Zn can contribute to segregation but strengthens alloy.
0.8925478668964485,0.0657,0.014,0.0189,0.0030429892103102,0.0009590029692746,0.0008896306756404,0.0001757737750764,0.0001440993402636,5.016681412942811e-05,0.002009747777376,0.0005053338426323,0.0002709958751682,0.0005,0.0001265855613092,0.0001778072623707,Medium,30.25,High Zn can contribute to segregation but strengthens alloy.
0.9196156573174422,0.0235402096855349,0.0127859033903195,0.0308870253375705,0.0041663161749033,0.0008530017278391,0.0009742341574651,0.0001646530079654,0.0001920134367038,6.476362836520532e-05,0.0044738719035916,0.0007260563318471,0.0001640099745852,0.0011206358711006,0.0001928093669958,7.88386877702138e-05,Very Low,30.17,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8842878169175266,0.0637,0.0166,0.0225,0.003363333042276,0.0019911927997421,0.0006178677457325,8.052091137463938e-05,0.0001970852340591,0.0001704517822289,0.0047891333584472,0.0005665672197506,0.0001784390850953,0.0007,9.952339254734068e-05,0.0001580685112194,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8707730943716814,0.0613299253473355,0.0336246613233132,0.0224112064929005,0.00425119826903,0.0015903089802872,0.0018022133815662,0.0001971676861801,6.50368345584315e-05,0.0001114509303938,0.0018256850870424,0.0008097534682051,0.0002761765401249,0.0007021311792259,0.0001690902700177,6.089983813717351e-05,High,30.31,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8979095850991259,0.0325788569355976,0.0169673716536415,0.0387747201352705,0.0043795012438778,0.0011458177486483,0.0011679578825039,0.0001641276996396,7.523054836497773e-05,0.0001074176150604,0.0038638889153895,0.0006313129214128,0.0002225253995112,0.0017350710438038,0.0001401418226806,0.0001364733354709,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8899884708846415,0.061,0.0138,0.0258,0.0011493927549968,0.001967944344046,0.0006990736310645,0.0001816025679699,6.008512701358417e-05,6.189204269467876e-05,0.0033449193280671,0.0007636903918493,0.0002122732862063,0.0007,0.0001930104319073,7.764520954251487e-05,Low,30.25,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0929992786155553,0.0659659035793355,0.017019668772577,0.0035696771128252,0.0011601284431493,0.0018101348571224,6.154575040713111e-05,6.152045724716324e-05,0.000140763427781,0.0017627508826546,0.000327016918156,0.0001482233665614,0.0004183170677744,7.880241271100552e-05,0.000110846788917,Very High,30.47,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8908154301764247,0.0584,0.0257,0.0179,0.0015082420506075,0.0010428930056315,0.0017008800486636,0.0001952098718076,5.486651690707805e-05,0.0001094468938247,0.0010724407352833,0.0001375056105421,0.0001022023196641,0.001,9.470993017550062e-05,0.0001661728404679,Medium,30.27,Cr enhances grain boundary strength and reduces cracking.
0.85,0.0890908212953554,0.0639149737796923,0.0162755808008406,0.004433651007372,0.0012164607396512,0.0011463312854927,0.0001738123496185,7.196543849042242e-05,9.449187232356398e-05,0.002172590921044,0.0006543869052341,0.0001617838988893,0.0003337257247692,7.207448766424181e-05,6.386742755556e-05,Very High,30.46,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.0832325742818922,0.0516827992999009,0.0189855418852707,0.0029664635004673,0.0009671789165901,0.0008865243327668,0.000183369188591,0.000129735822903,0.0001163866018899,0.0010523778263533,0.0004349503214537,0.0004004712191233,0.0003425716238638,0.0001933474200899,0.0001716025355506,Very High,30.41,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8973741847607816,0.0636,0.0108,0.0163,0.0047187906093702,0.0007196005776432,0.0008357264222339,0.0001571079085067,0.0001061822365069,6.040911288562751e-05,0.0035116015579636,0.0005796620078962,0.0001736899356952,0.0008,0.0001229260481157,0.0001401188224009,Medium,30.24,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8812793681097224,0.0616,0.0203,0.0264,0.0015500837765839,0.0011769652346109,0.0013118998680141,0.0001527701464811,0.0001088140365356,9.586159361709368e-05,0.0044620285035759,0.0007254559800122,0.000305061901258,0.0002,0.0001447063966465,0.0001869844529418,Medium,30.28,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency."
0.8690101618370443,0.0619534422801276,0.0360922753834674,0.0218423302651215,0.0022918258917649,0.0005748414416028,0.0017025921246046,6.030705165859415e-05,0.000102127819297,0.0001445139690292,0.0047022740516271,0.0002666760110807,0.0003468266064471,0.0006081067456177,0.0001933172287157,0.0001083812927935,High,30.32,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9025960261828188,0.0321154963871377,0.0198651524879297,0.0323722679173599,0.003472872253265,0.0004333748877391,0.0012332698703853,0.0001635095250602,0.0001434130104859,0.00012126348093,0.0049376087228142,0.0006045940849745,0.0004936052652841,0.0011017824726204,0.0001942326098206,0.0001515308413741,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.90965142293725,0.0382859761312099,0.0101839067654746,0.0311775108289014,0.0021238527583689,0.0011581525171176,0.0015432008100347,5.779840279665613e-05,0.0001175087959139,0.0001032247783314,0.0027393093544149,0.0005468150371197,0.0004454190090058,0.0015765164755142,0.0001400377115149,0.0001493476870309,Very Low,30.2,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8575271956078387,0.0668363470339575,0.0463488712347688,0.0175942343343129,0.0037829947559384,0.0006994547884931,0.0006803135830559,0.0001358910849323,0.0001708473208045,0.0001207609756277,0.0040836488149832,0.0008223789788161,0.0004508362324072,0.000565784685717,8.635305427051436e-05,9.408751407574006e-05,High,30.35,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9066950916496136,0.0325580077898181,0.0179941039890904,0.0308175903194887,0.0013648244121947,0.0016885250930595,0.0005623592885755,0.0001643453936751,0.0001674946974434,0.0001399039587563,0.0045782089075763,0.0006576304037138,0.00040248544558,0.0018735786241067,0.000139614386386,0.0001962356409215,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8846668238223087,0.0619,0.013,0.0295,0.0029700707752754,0.0019282426616799,0.0005467011243267,5.865982388376759e-05,0.0001252276940525,0.0001867008785117,0.0030922616990764,0.0004834750455013,0.0004409055497564,0.0008,0.0001893211941031,0.0001116097315236,Low,30.26,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8774134928240582,0.0639196572483829,0.0317698500410383,0.0154522728891053,0.001313825525369,0.0013890458120331,0.0018422249840907,0.0001485094227082,0.0001186893491651,0.0001911320254338,0.0043555923457837,0.0007879353959995,0.000449689009874,0.0005277312315342,0.0001780914323212,0.0001422604631022,High,30.3,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8860971366416075,0.0693,0.0118,0.0253,0.0013611590802176,0.0013331786078296,0.0007411398440724,5.8426411602115854e-05,0.0001326739942874,0.0001410702921325,0.0014071298904816,0.0009929422133409,0.0002885148669592,0.0008,0.0001744344073524,7.219375011641089e-05,Low,30.27,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8785354651275675,0.0629,0.0239,0.0227,0.0030751624869734,0.0019422807587187,0.0017768103710731,0.0001614322240501,0.0001881109475513,0.0001593167081675,0.00313046906582,0.0004593843242283,0.0001317626338572,0.0007,9.93233926772914e-05,0.0001404819593149,Medium,30.29,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8853256034610693,0.0586,0.0189,0.0247,0.0045884410398103,0.0008301685584587,0.0019533167829285,0.0001814479149713,0.0001501801860051,9.268120785154009e-05,0.0033249528856904,0.0002216496602393,0.000445825443809,0.0005,0.0001261636757282,5.9569183438039686e-05,Medium,30.26,Balanced composition with moderate crack susceptibility.
0.9052610375581076,0.05,0.0154,0.0183,0.0032802446803574,0.0015031262954547,0.0005963134056127,0.0001087789059782,0.0001144936429669,0.0001032092835095,0.0045755703322038,0.0001987625788097,0.0002267786351164,0.0001,0.0001191100400362,0.0001125746418463,Medium,30.22,Balanced composition with moderate crack susceptibility.
0.8772567353630873,0.0625,0.0298,0.0197,0.0033076155385054,0.0003983355640601,0.0008196570560376,8.680284712493167e-05,0.0001170071790887,0.000103793237293,0.0036607888827848,0.0005743373175204,0.0004611579980767,0.0009,0.0001586043783159,0.0001551646381046,Medium,30.29,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8851359678609357,0.0586,0.0188,0.0242,0.0044858423607508,0.0004732170597122,0.0013701293117567,0.0001816205069981,6.305258274541832e-05,0.0001011437857153,0.0046834896021272,0.0007025382596783,0.0001608417132889,0.0008,9.75413932650922e-05,0.0001446155630258,Medium,30.26,Cr enhances grain boundary strength and reduces cracking.
0.8956058922779204,0.0501,0.0224,0.0203,0.0042297606206562,0.0016411852020192,0.0018331221198034,9.062094920554588e-05,0.0001509146921618,9.400301321615148e-05,0.0017380840774255,0.0005186850510553,0.0004214414141766,0.0006,0.0001785846406054,9.7705941754178e-05,Medium,30.24,Cr enhances grain boundary strength and reduces cracking.
0.85,0.0793330963808734,0.0385636829663462,0.0246361997708925,0.0035034396628569,0.0009095833845922,0.0005601637871187,8.622509419892502e-05,6.0267567884902525e-05,0.0001447188188874,0.0033815400692801,0.0006812297313896,0.000104052473611,0.0008971066188271,6.630238090620381e-05,0.0001539363366537,High,30.37,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.88849604048993,0.0566,0.0191,0.0264,0.0020608094707269,0.0009766089980226,0.0011295909753891,7.486222654478311e-05,0.000105876339733,0.0001374695328649,0.0032978924527196,0.0007229452075247,0.0001049616145109,0.0006,8.294523928918535e-05,0.000109997452744,Low,30.26,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0986545696670802,0.0583648607258123,0.018660638895004,0.0030210094897914,0.0003000197790841,0.0005550071404003,0.0001998338918049,0.0001872591098775,8.687711637401005e-05,0.0017257417403591,0.0007848916840252,0.000263851557958,0.0001180874680424,6.848711871988272e-05,0.0001937207179706,Very High,30.47,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8680838839107993,0.0656192637918446,0.0309089276068291,0.0245041148407655,0.0027159761095,0.000780203124829,0.0008730714088814,0.0001767307021632,0.0001749394573361,6.157812953397019e-05,0.0045853432740844,0.0002692222611538,0.0001101791039623,0.0009231846487236,9.469658532437658e-05,0.000118685044269,High,30.32,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8750907445146309,0.0694,0.0222,0.0202,0.0044429223330253,0.0014679327530555,0.001112679819606,6.217237678043587e-05,0.0001806003551188,0.0001918886966048,0.003989883752535,0.0005822449160257,0.0001663819581183,0.0007,0.0001250868976146,8.74616268844033e-05,Medium,30.29,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.890788880052813,0.0557,0.0276,0.0157,0.0011437690951869,0.0007113611215389,0.001276567465077,6.135495909646812e-05,6.566817771502272e-05,0.0001392844599079,0.0046338022453345,0.0009056059666358,0.0002107257231165,0.0008,0.000106530032052,0.0001564507015256,Medium,30.26,Cr enhances grain boundary strength and reduces cracking.
0.85,0.0805756535262667,0.0526803045690128,0.0175513725567361,0.0048002478682032,0.0003025054975467,0.0006678794290965,6.951210047434204e-05,9.07997908016534e-05,5.062811654419368e-05,0.0020722545632915,0.0008889856856453,0.0001562211870313,0.0003481238205413,0.0001330989883254,9.102117730624698e-05,Very High,30.4,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8890869688967991,0.0592,0.0112,0.0299,0.0040222045541721,0.0007694882482955,0.0016373577135561,5.135812423705565e-05,9.285613514913356e-05,5.7562516040331386e-05,0.0024570794441923,0.0008203208570401,0.0004624573019063,0.0001,7.742200828088389e-05,6.492420033094471e-05,Medium,30.25,"Mg helps refine grains, reducing cracking tendency."
0.85,0.0931738726323789,0.0671297968237664,0.0116293442708142,0.0014031120055097,0.0018199603143065,0.0019570926410624,8.28073419496891e-05,0.0001092888973146,8.034409237373055e-05,0.002493237265119,0.0008360067968712,0.0003609166594367,0.0001282274989601,0.0001073185241689,0.0001076773720559,Very High,30.47,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.0972146116651268,0.0663602953184498,0.0100695213053119,0.003951587666783,0.0017416715523225,0.0010053436876566,0.0001627620488593,6.270325128129602e-05,0.0001925799231431,0.004679422465651,0.0005772719199242,0.0004820242045939,0.000304298921031,7.398196450496622e-05,0.0001367812727305,Very High,30.47,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9039691308326028,0.0585,0.0132,0.0152,0.0023504606856145,0.0005838202508702,0.0008302748029247,0.000131638094917,0.0001026829081023,0.0001450567399648,0.0031284539410612,0.0008159049647107,0.000310959848849,0.0005,0.0001792127069143,5.240422346826847e-05,Medium,30.22,Balanced composition with moderate crack susceptibility.
0.9140473909948384,0.0249697827962893,0.0131172206779554,0.0374394629257267,0.0026968880369879,0.0015143552807494,0.001803357476718,0.0001516297420825,0.0001962035894072,0.0001748917659989,0.0017014851144937,0.0006384027646573,0.0003230835305,0.0010335324347357,0.0001102814406855,8.203142817355121e-05,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8757964683929078,0.0698,0.0164,0.0271,0.0020351199264,0.0004506280137484,0.0018289666223542,0.0001606827477251,0.0001796988382787,0.0001116785713804,0.0034725129618315,0.0009666341877138,0.0004440558773397,0.001,0.0001100469254259,0.0001435069348939,Low,30.29,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0915257672033362,0.0530507808582852,0.0160671504638285,0.0014701049871084,0.000631909025026,0.0010907966084812,9.129323201777903e-05,0.0001360924799103,0.000110410922712,0.0013311946717005,0.000206502571831,0.0004975393555598,0.0002696522685209,0.0001318543953219,0.0001700206374128,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.882210899516057,0.0658,0.0164,0.0244,0.0031707843326329,0.0008019938398815,0.0016063734523833,9.01103041786312e-05,0.0001587509114448,6.542638882362151e-05,0.0033596707474185,0.0004813644282838,0.0004145112797536,0.0008,0.0001846078576195,5.550694152246e-05,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9050940216692372,0.0536,0.0154,0.018,0.0013759277593634,0.0016483428857944,0.0005146562711287,0.0001823839815158,0.0001739826611287,5.878479579268008e-05,0.0023827839740156,0.0006734813291274,0.0001182594982009,0.0005,9.370416092566168e-05,0.000183671013769,Medium,30.22,Balanced composition with moderate crack susceptibility.
0.8903227028148731,0.0542,0.0225,0.0245,0.0023007332881069,0.0013621325667419,0.0012011022668748,0.000152016782817,9.923496585175092e-05,5.899149512919625e-05,0.0019605824751127,0.000222795777301,0.0002991250032137,0.0005,0.00019484584629,0.0001257367176875,Medium,30.26,Balanced composition with moderate crack susceptibility.
0.8877965473882237,0.0665,0.0108,0.0213,0.0046594575608817,0.0006329162430282,0.001656382766966,0.0001311357505757,0.0001635572172047,0.0001634380687133,0.003990437520705,0.0007923744042772,0.0003331227340333,0.0009,5.533853462097146e-05,0.0001252918107697,Medium,30.25,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8836379081363599,0.0502,0.0241,0.0296,0.0042688888008048,0.0005114262783008,0.0015318285834512,0.0001035328962756,0.0001893717075817,6.924887932831468e-05,0.0032864507578795,0.000930481471462,0.0004484817929052,0.0009,7.08881106177056e-05,0.0001514925850328,Low,30.27,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0865732909073983,0.0558642154339612,0.0167251845607703,0.0045098880541082,0.0004209690847948,0.0008872001490516,8.893646739125739e-05,8.306690063681284e-05,0.0001349027637331,0.0014164343279382,0.0007850093833388,0.0002723940882053,0.000400949811775,7.702379715989289e-05,5.136305524268245e-05,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
